run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,stop_atr,rr,hold,cooldown,fail_bars,fail_pnl,use_fail_exit,verdict,note
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_FAIL_083,fail_exit_relax,relax_fail_exit,long,431,107,324,24.825986078886313,0.0020310543956458815,0.0020310543956458815,4.564809003785008,95.4371293368567,597,0,0.01,0.0004,0.08,A016_FAIL_083,0.85,3.5,60,48,48,-2.0,1,mdd_under5,official candidate pool
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_FAIL_084,fail_exit_relax,relax_fail_exit,long,431,92,339,21.34570765661253,0.3632735786346153,0.3632735786346153,4.754359270677611,95.59164297689327,597,0,0.01,0.0004,0.08,A016_FAIL_084,0.85,5.0,60,48,48,-2.0,1,mdd_under5,official candidate pool
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_FAIL_085,fail_exit_relax,relax_fail_exit,long,431,87,344,20.185614849187935,0.9027602702461612,0.9027602702461612,4.823290675594183,96.03592684271423,597,0,0.01,0.0004,0.08,A016_FAIL_085,0.85,7.0,60,48,48,-2.0,1,mdd_under5,official candidate pool
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_NOFAIL_086,fail_exit_removed,remove_fail_exit,long,431,129,302,29.930394431554525,-0.1345975866275051,0.0,4.307578946667756,95.69242105333224,597,0,0.01,0.0004,0.08,A016_NOFAIL_086,0.85,2.5,120,48,9999,-999.0,0,invalid_no_peak,max_return <= 0
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_NOFAIL_087,fail_exit_removed,remove_fail_exit,long,431,101,330,23.4338747099768,-0.13858904647385817,0.0,4.68250966991175,95.31749033008825,597,0,0.01,0.0004,0.08,A016_NOFAIL_087,0.85,3.5,120,48,9999,-999.0,0,invalid_no_peak,max_return <= 0
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_NOFAIL_088,fail_exit_removed,remove_fail_exit,long,431,86,345,19.953596287703014,0.4439898991032809,0.4439898991032809,4.877165702427311,95.54517007359466,597,0,0.01,0.0004,0.08,A016_NOFAIL_088,0.85,5.0,120,48,9999,-999.0,0,mdd_under5,official candidate pool
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_NOFAIL_089,fail_exit_removed,remove_fail_exit,long,431,77,354,17.865429234338748,1.2897036811028384,1.2897036811028384,4.996495190600514,96.22876850810303,597,0,0.01,0.0004,0.08,A016_NOFAIL_089,0.85,7.0,120,48,9999,-999.0,0,mdd_under5,official candidate pool
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_090,wide_stop_big_tp,wider_stop_bigger_tp,long,431,150,281,34.80278422273782,0.07122123313694217,0.07122123313694217,4.491816366291113,95.57620573983951,597,0,0.01,0.0004,0.08,A016_WS_090,1.0,2.0,96,48,12,-1.0,1,mdd_under5,official candidate pool
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_091,wide_stop_big_tp,wider_stop_bigger_tp,long,431,129,302,29.930394431554525,0.12464629930695192,0.12464629930695192,4.789818480416075,95.32885748741153,597,0,0.01,0.0004,0.08,A016_WS_091,1.0,2.5,96,48,12,-1.0,1,mdd_under5,official candidate pool
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_092,wide_stop_big_tp,wider_stop_bigger_tp,long,431,112,319,25.986078886310903,0.011112044928895948,0.011112044928895948,5.037181089504738,94.97337122159834,597,0,0.01,0.0004,0.08,A016_WS_092,1.0,3.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_093,wide_stop_big_tp,wider_stop_bigger_tp,long,431,96,335,22.2737819025522,0.29070297207260953,0.29070297207260953,5.28225139077283,94.99309591951446,597,0,0.01,0.0004,0.08,A016_WS_093,1.0,4.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_094,wide_stop_big_tp,wider_stop_bigger_tp,long,431,89,342,20.649651972157773,0.8762907129894248,0.8762907129894248,5.377339947646398,95.45182963477593,597,0,0.01,0.0004,0.08,A016_WS_094,1.0,5.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_095,wide_stop_big_tp,wider_stop_bigger_tp,long,431,143,288,33.17865429234338,0.08096487303770328,0.08096487303770328,5.179952165681135,94.89681876566222,597,0,0.01,0.0004,0.08,A016_WS_095,1.2,2.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_096,wide_stop_big_tp,wider_stop_bigger_tp,long,431,123,308,28.538283062645007,0.035507754238461864,0.035507754238461864,5.4926664025281795,94.54089102922295,597,0,0.01,0.0004,0.08,A016_WS_096,1.2,2.5,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_097,wide_stop_big_tp,wider_stop_bigger_tp,long,431,114,317,26.450116009280745,0.41397346082918673,0.41397346082918673,5.6319659289429165,94.7586926876175,597,0,0.01,0.0004,0.08,A016_WS_097,1.2,3.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_098,wide_stop_big_tp,wider_stop_bigger_tp,long,431,100,331,23.201856148491878,0.9625463363704734,0.9625463363704734,5.842288805774453,95.06402279373584,597,0,0.01,0.0004,0.08,A016_WS_098,1.2,4.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_099,wide_stop_big_tp,wider_stop_bigger_tp,long,431,92,339,21.34570765661253,1.3049014584796348,1.3049014584796348,5.983848745928444,95.24296938299236,597,0,0.01,0.0004,0.08,A016_WS_099,1.2,5.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_100,wide_stop_big_tp,wider_stop_bigger_tp,long,431,133,298,30.8584686774942,0.052653519276124605,0.052653519276124605,5.902557818756593,94.14698779610065,597,0,0.01,0.0004,0.08,A016_WS_100,1.5,2.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_101,wide_stop_big_tp,wider_stop_bigger_tp,long,431,122,309,28.306264501160094,0.5320403608023216,0.5320403608023216,6.084173756638156,94.41549634415752,597,0,0.01,0.0004,0.08,A016_WS_101,1.5,2.5,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_102,wide_stop_big_tp,wider_stop_bigger_tp,long,431,113,318,26.218097447795824,0.977144390058049,0.977144390058049,6.213656206507723,94.70277179051094,597,0,0.01,0.0004,0.08,A016_WS_102,1.5,3.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_103,wide_stop_big_tp,wider_stop_bigger_tp,long,431,102,329,23.665893271461716,1.5191173369793587,1.5191173369793587,6.392977705789016,95.02902279851247,597,0,0.01,0.0004,0.08,A016_WS_103,1.5,4.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_104,wide_stop_big_tp,wider_stop_bigger_tp,long,431,96,335,22.2737819025522,1.1333895759950252,1.1333895759950252,6.477286910394442,94.58268977095088,597,0,0.01,0.0004,0.08,A016_WS_104,1.5,5.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_105,wide_stop_big_tp,wider_stop_bigger_tp,long,431,130,301,30.162412993039446,0.993739840263852,0.993739840263852,6.314250499648555,94.61674211778623,597,0,0.01,0.0004,0.08,A016_WS_105,2.0,2.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_106,wide_stop_big_tp,wider_stop_bigger_tp,long,431,118,313,27.37819025522042,1.5108729967967527,1.5108729967967527,6.475261208339845,94.93777881538804,597,0,0.01,0.0004,0.08,A016_WS_106,2.0,2.5,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_107,wide_stop_big_tp,wider_stop_bigger_tp,long,431,112,319,25.986078886310903,1.9152693426389256,1.9152693426389256,6.574546622388611,95.2148024443742,597,0,0.01,0.0004,0.08,A016_WS_107,2.0,3.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_108,wide_stop_big_tp,wider_stop_bigger_tp,long,431,104,327,24.129930394431554,1.485619961672513,1.485619961672513,6.707316561296772,94.67865816664855,597,0,0.01,0.0004,0.08,A016_WS_108,2.0,4.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
LONG_A016_EXIT_STRUCTURE_V20_1H,A016_WS_109,wide_stop_big_tp,wider_stop_bigger_tp,long,431,102,329,23.665893271461716,1.0346271693919107,1.0346271693919107,6.732876147844813,94.23209085563998,597,0,0.01,0.0004,0.08,A016_WS_109,2.0,5.0,96,48,12,-1.0,1,valid_any_mdd,research only; MDD >= 5
